"id","respondent_type","instansi","unitkerja","target","data_populasi","data_clean","data_blast","data_blast_email","perolehan","perolehan_capi","perolehan_qrcode","persentase_capaian_target","persentase_response_rate_online","persentase_target_dari_populasi","persentase_clean_dari_populasi","jumlah_capi","jumlah_qr"
33849897,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","KN PULAU NIPAH 321",7,51,14,38,0,6,0,0,85.71,15.79,13.73,27.45,0,0
33849898,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","KN SINGA LAUT 402",5,20,16,15,0,5,0,0,100,33.33,25,80,0,0
33850296,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","CATAMARAN 503 BATAM",4,4,2,3,0,3,0,0,75,100,100,50,0,0
33850297,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","CATAMARAN 504 JAKARTA",4,9,7,6,0,1,0,0,25,16.67,44.44,77.78,0,0
33850298,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","CATAMARAN 505 SAMBAS",5,2,2,2,0,1,0,0,20,50,250,100,0,0
33850299,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","CATAMARAN 508 BATAM",4,4,3,4,0,1,0,0,25,25,100,75,0,0
33850300,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","CATAMARAN 506 SEREI",4,4,4,3,0,3,0,0,75,100,100,100,0,0
33850509,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","CATAMARAN 501 BANGKA BELITUNG",4,3,2,2,0,0,0,0,0,0,133.33,66.67,0,0
33850512,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","HSC 32-01 BATAM",5,5,3,4,0,0,0,0,0,0,100,60,0,0
33850513,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","HSC 32-04 TIMUR",4,3,3,3,0,0,0,0,0,0,133.33,100,0,0
33850514,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","PANGKALAN ARMADA KAMLA SERAI",4,19,7,6,0,0,0,0,0,0,21.05,36.84,0,0
33850516,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","RHIB 87-02 MANEMBO-NEMBO",4,3,3,3,0,0,0,0,0,0,133.33,100,0,0
33850518,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","SPKKL KUPANG",4,28,4,3,1,0,0,0,0,0,14.29,14.29,0,0
33850519,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","RHIB 87-07 JAKARTA",4,7,3,3,0,0,0,0,0,0,57.14,42.86,0,0
33850520,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","RHIB 87-08 PANGKALAN AMBON",4,4,2,2,0,0,0,0,0,0,100,50,0,0
33850521,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","SPKKL TANJUNG BALAI KARIMUN",5,8,7,6,0,0,0,0,0,0,62.5,87.5,0,0
33850522,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","RHIB 87-12 JAKARTA",4,3,3,3,0,0,0,0,0,0,133.33,100,0,0
33850525,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","KN BINTANG LAUT 401",5,25,20,19,0,6,0,0,120,31.58,20,80,0,0
33850526,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","KN PULAU MARORE 322",7,51,37,32,0,11,0,0,157.14,34.38,13.73,72.55,0,0
33850527,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","KN BELUT LAUT 406",5,32,23,22,0,6,0,0,120,27.27,15.62,71.88,0,0
33850528,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","SPKKL MANEMBO-NEMBO",5,9,4,4,0,1,0,0,20,25,55.56,44.44,0,0
33850529,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","PANGKALAN ARMADA KAMLA AMBON",4,8,5,5,0,2,0,0,50,40,50,62.5,0,0
33850530,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","RHIB 87-05 BATAM",4,7,1,2,1,1,0,0,25,33.33,57.14,14.29,0,0
33850531,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","RHIB 87-11 JAKARTA",4,1,1,1,0,1,0,0,25,100,400,100,0,0
33850532,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","SPKKL AMBON",4,18,5,3,0,1,0,0,25,33.33,22.22,27.78,0,0
33850533,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","SPKKL BALI",4,24,9,9,0,5,0,0,125,55.56,16.67,37.5,0,0
33850534,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","SPKKL KEMA",4,19,4,3,1,3,0,0,75,75,21.05,21.05,0,0
33850535,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","KN GAJAH LAUT 404",5,24,17,14,2,8,0,0,160,50,20.83,70.83,0,0
33850536,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","KN PULAU DANA 323",7,47,41,35,0,5,0,0,71.43,14.29,14.89,87.23,0,0
33850537,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","SPKKL SAMBAS",4,10,6,5,0,2,0,0,50,40,40,60,0,0
33850538,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","KN TANJUNG DATU 301",11,76,53,47,2,8,0,0,72.73,16.33,14.47,69.74,0,0
33850539,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","HSC 32-02 BATAM",4,6,3,4,0,1,0,0,25,25,66.67,50,0,0
33850541,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","SPKKL TELUK MATA IKAN",4,14,7,7,0,1,0,0,25,14.29,28.57,50,0,0
33850542,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","STASIUN BUMI BANGKA BELITUNG",4,14,9,7,0,1,0,0,25,14.29,28.57,64.29,0,0
33850545,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","STASIUN BUMI SEMARANG",5,8,4,4,0,2,0,0,40,50,62.5,50,0,0
33850546,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","SPKKL TUAL",4,11,4,3,1,2,0,0,50,50,36.36,36.36,0,0
33850547,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","STASIUN BUMI MANEMBO-NEMBO",5,12,2,2,0,1,0,0,20,50,41.67,16.67,0,0
33850549,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","STASIUN PEMANTAUAN KEAMANAN DAN KESELAMATAN LAUT ACEH",5,12,7,7,0,3,0,0,60,42.86,41.67,58.33,0,0
33850563,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","KEDEPUTIAN BIDANG OPERASI DAN LATIHAN",14,97,47,57,2,21,0,0,150,35.59,14.43,48.45,0,0
33851466,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","SPKKL JAYAPURA",5,8,3,3,0,2,0,0,40,66.67,62.5,37.5,0,0
33851522,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","CATAMARAN 507 TUAL",4,5,4,3,0,0,0,0,0,0,80,80,0,0
33854689,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","INSPEKTORAT",4,19,14,13,0,12,0,0,300,92.31,21.05,73.68,0,0
33854692,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","KEDEPUTIAN BIDANG INFORMASI, HUKUM DAN KERJASAMA",25,172,88,81,1,47,0,0,188,57.32,14.53,51.16,0,0
33854695,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","KANTOR KEAMANAN LAUT ZONA MARITIM BARAT",5,0,0,7,0,0,0,0,0,0,Inf,NA,0,0
33854697,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","KANTOR KEAMANAN LAUT ZONA MARITIM TENGAH",4,0,0,4,0,1,0,0,25,25,Inf,NA,0,0
33854698,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","KANTOR KEAMANAN LAUT ZONA MARITIM TIMUR",4,0,0,3,0,1,0,0,25,33.33,Inf,NA,0,0
33864559,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","LAIN - LAIN",0,39,0,0,0,0,0,0,NA,0,0,0,0,0
NA,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","TOTAL",413,2344,2331,2221,0,563,0,0,136.32,25.35,17.62,99.45,0,0
33842678,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","INSPEKTORAT",6,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33843263,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","KANTOR REGIONAL IX BADAN KEPEGAWAIAN NEGARA JAYAPURA",11,66,66,64,0,16,0,0,145.45,25,16.67,100,0,0
33843303,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","KANTOR REGIONAL X BADAN KEPEGAWAIAN NEGARA DENPASAR",15,91,89,84,0,33,0,0,220,39.29,16.48,97.8,0,0
33843329,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","KANTOR REGIONAL V BADAN KEPEGAWAIAN NEGARA JAKARTA",13,80,80,79,0,52,0,0,400,65.82,16.25,100,0,0
33843361,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","KANTOR REGIONAL VI BADAN KEPEGAWAIAN NEGARA MEDAN",16,99,97,94,0,18,0,0,112.5,19.15,16.16,97.98,0,0
33843506,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","KANTOR REGIONAL XII BADAN KEPEGAWAIAN NEGARA PEKANBARU",17,101,101,100,0,24,0,0,141.18,24,16.83,100,0,0
33843558,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","KANTOR REGIONAL XIII BADAN KEPEGAWAIAN NEGARA BANDA ACEH",10,62,60,59,0,12,0,0,120,20.34,16.13,96.77,0,0
33843565,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","KANTOR REGIONAL XIV BADAN KEPEGAWAIAN NEGARA MANOKWARI",10,62,60,59,0,7,0,0,70,11.86,16.13,96.77,0,0
33843583,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","SEKRETARIAT UTAMA",46,285,285,276,0,59,0,0,128.26,21.38,16.14,100,0,0
33843588,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","PUSAT PENGEMBANGAN SISTEM SELEKSI",7,44,44,44,0,8,0,0,114.29,18.18,15.91,100,0,0
33843690,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","PUSAT PENGKAJIAN MANAJEMEN APARATUR SIPIL NEGARA",6,6,6,6,0,3,0,0,50,50,100,100,0,0
33843818,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","PUSAT PENILAIAN KOMPETENSI APARATUR SIPIL NEGARA",10,62,62,61,0,18,0,0,180,29.51,16.13,100,0,0
33843869,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","SEKRETARIAT BADAN PERTIMBANGAN APARATUR SIPIL NEGARA",6,18,18,17,0,4,0,0,66.67,23.53,33.33,100,0,0
33843928,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","DEPUTI BIDANG PEMBINAAN MANAJEMEN KEPEGAWAIAN",16,95,95,93,0,14,0,0,87.5,15.05,16.84,100,0,0
33844055,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","DEPUTI BIDANG PENGAWASAN DAN PENGENDALIAN",13,79,79,75,0,22,0,0,169.23,29.33,16.46,100,0,0
33844060,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","KANTOR REGIONAL I BADAN KEPEGAWAIAN NEGARA YOGYAKARTA",23,144,144,134,0,25,0,0,108.7,18.66,15.97,100,0,0
33844090,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","PUSAT PERENCANAAN KEBUTUHAN APARATUR SIPIL NEGARA",6,24,24,24,0,7,0,0,116.67,29.17,25,100,0,0
33845322,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","KANTOR REGIONAL XI BADAN KEPEGAWAIAN NEGARA MANADO",12,72,72,69,0,26,0,0,216.67,37.68,16.67,100,0,0
33850000,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","DEPUTI BIDANG SISTEM INFORMASI KEPEGAWAIAN",24,153,152,143,0,27,0,0,112.5,18.88,15.69,99.35,0,0
33850001,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","KANTOR REGIONAL II BADAN KEPEGAWAIAN NEGARA SURABAYA",16,98,98,81,0,25,0,0,156.25,30.86,16.33,100,0,0
33850556,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","KANTOR REGIONAL IV BADAN KEPEGAWAIAN NEGARA MAKASSAR",20,126,126,113,0,24,0,0,120,21.24,15.87,100,0,0
33850557,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","KANTOR REGIONAL VII BADAN KEPEGAWAIAN NEGARA PALEMBANG",16,97,97,91,0,19,0,0,118.75,20.88,16.49,100,0,0
33850564,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","DEPUTI BIDANG MUTASI KEPEGAWAIAN",20,118,118,116,0,20,0,0,100,17.24,16.95,100,0,0
33850565,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","KANTOR REGIONAL III BADAN KEPEGAWAIAN NEGARA BANDUNG",20,128,126,116,0,23,0,0,115,19.83,15.62,98.44,0,0
33850567,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","KANTOR REGIONAL VIII BADAN KEPEGAWAIAN NEGARA BANJARMASIN",18,108,108,103,0,31,0,0,172.22,30.1,16.67,100,0,0
33854711,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","PUSAT PENGEMBANGAN KEPEGAWAIAN APARATUR SIPIL NEGARA",10,59,57,56,0,14,0,0,140,25,16.95,96.61,0,0
33854712,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","PUSAT KONSULTASI DAN BANTUAN HUKUM KEPEGAWAIAN",6,21,21,21,0,18,0,0,300,85.71,28.57,100,0,0
33854713,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","PUSAT PEMBINAAN JABATAN FUNGSIONAL KEPEGAWAIAN",8,46,46,43,0,14,0,0,175,32.56,17.39,100,0,0
33854715,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","PIMPINAN TERTINGGI",6,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33854719,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","WAKIL PIMPINAN",6,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33864560,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","LAIN - LAIN",0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0
NA,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","TOTAL",490,21485,20324,18240,6,5953,0,0,1214.9,32.63,2.28,94.6,0,0
33842671,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI ACEH",1,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33842672,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI KALIMANTAN BARAT",0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0
33842677,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI RIAU",1,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33842681,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","INSPEKTORAT UTAMA",1,49,46,45,0,31,0,0,3100,68.89,2.04,93.88,0,0
33842685,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI KALIMANTAN SELATAN",1,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33842686,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI NUSA TENGGARA BARAT",1,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33842687,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI NUSA TENGGARA TIMUR",1,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33842688,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI SUMATERA UTARA",1,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33842691,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI BANGKA BELITUNG",1,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33842692,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI D.I. YOGYAKARTA",1,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33842696,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI JAWA BARAT",1,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33842701,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI SULAWESI TENGAH",0,0,0,3,0,0,0,0,NA,0,NA,NA,0,0
33842757,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI JAWA TENGAH",1,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33843065,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI JAWA TIMUR",1,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33843580,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI KALIMANTAN TENGAH",1,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33843640,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI BALI",1,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33843648,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI BANTEN",1,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33843722,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI KALIMANTAN TIMUR",0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0
33843729,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI BENGKULU",1,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33843748,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI GORONTALO",1,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33843795,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI JAMBI",1,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33843995,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","DEPUTI BIDANG PENGENDALIAN PENDUDUK",1,70,67,64,0,29,0,0,2900,45.31,1.43,95.71,0,0
33844049,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI MALUKU UTARA",1,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33844057,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI LAMPUNG",1,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33844058,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI MALUKU",1,0,0,1,0,0,0,0,0,0,Inf,NA,0,0
33844067,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI PAPUA BARAT",0,0,0,1,0,0,0,0,NA,0,NA,NA,0,0
33844068,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI PAPUA",1,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33844070,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI SULAWESI UTARA",1,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33844071,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI SUMATERA BARAT",1,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33844072,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI SULAWESI BARAT",1,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33844073,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI SULAWESI TENGGARA",1,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33844085,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI SUMATERA SELATAN",1,0,0,1,0,0,0,0,0,0,Inf,NA,0,0
33844104,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI",452,20762,19709,17623,6,5682,0,0,1257.08,32.23,2.18,94.93,0,0
33844829,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI KEPULAUAN RIAU",0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0
33844854,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PERWAKILAN BKKBN PROVINSI SULAWESI SELATAN",0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0
33850568,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","DEPUTI BIDANG PELATIHAN, PENELITIAN DAN PENGEMBANGAN",2,130,126,114,0,35,0,0,1750,30.7,1.54,96.92,0,0
33850569,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","DEPUTI BIDANG ADVOKASI, PENGGERAKAN DAN INFORMASI",2,122,101,111,0,50,0,0,2500,45.05,1.64,82.79,0,0
33850570,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","DEPUTI BIDANG KELUARGA BERENCANA DAN KESEHATAN REPRODUKSI",1,77,73,64,0,22,0,0,2200,34.38,1.3,94.81,0,0
33850571,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","DEPUTI BIDANG KELUARGA SEJAHTERA DAN PEMBERDAYAAN KELUARGA",1,72,50,59,0,32,0,0,3200,54.24,1.39,69.44,0,0
33850572,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","SEKRETARIAT UTAMA",3,187,152,154,0,72,0,0,2400,46.75,1.6,81.28,0,0
33854737,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","PIMPINAN TERTINGGI",1,1,0,0,0,0,0,0,0,0,100,0,0,0
33864561,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","LAIN - LAIN",0,15,0,0,0,0,0,0,NA,0,0,0,0,0
NA,"INTERNAL","BADAN METEOROLOGI KLIMATOLOGI DAN GEOFISIKA (BMKG)","TOTAL",448,4227,4072,1862,1359,675,0,0,150.67,20.96,10.6,96.33,0,0
33842702,"INTERNAL","BADAN METEOROLOGI KLIMATOLOGI DAN GEOFISIKA (BMKG)","BALAI BESAR MKG WILAYAH I - MEDAN",43,425,416,203,133,78,0,0,181.4,23.21,10.12,97.88,0,0
33842703,"INTERNAL","BADAN METEOROLOGI KLIMATOLOGI DAN GEOFISIKA (BMKG)","SEKRETARIAT UTAMA",28,281,209,115,105,41,0,0,146.43,18.64,9.96,74.38,0,0
33844157,"INTERNAL","BADAN METEOROLOGI KLIMATOLOGI DAN GEOFISIKA (BMKG)","BALAI BESAR MKG WILAYAH II - TANGERANG SELATAN",85,838,822,350,284,139,0,0,163.53,21.92,10.14,98.09,0,0
33844174,"INTERNAL","BADAN METEOROLOGI KLIMATOLOGI DAN GEOFISIKA (BMKG)","BALAI BESAR MKG WILAYAH IV - MAKASSAR",53,527,510,220,169,77,0,0,145.28,19.79,10.06,96.77,0,0
33844176,"INTERNAL","BADAN METEOROLOGI KLIMATOLOGI DAN GEOFISIKA (BMKG)","KEDEPUTIAN BIDANG METEOROLOGI",23,228,228,131,52,21,0,0,91.3,11.48,10.09,100,0,0
33844179,"INTERNAL","BADAN METEOROLOGI KLIMATOLOGI DAN GEOFISIKA (BMKG)","KEDEPUTIAN BIDANG GEOFISIKA",17,168,167,80,49,17,0,0,100,13.18,10.12,99.4,0,0
33844204,"INTERNAL","BADAN METEOROLOGI KLIMATOLOGI DAN GEOFISIKA (BMKG)","KEDEPUTIAN BIDANG KLIMATOLOGI",15,132,132,65,49,10,0,0,66.67,8.77,11.36,100,0,0
33844297,"INTERNAL","BADAN METEOROLOGI KLIMATOLOGI DAN GEOFISIKA (BMKG)","BALAI BESAR MKG WILAYAH V - JAYAPURA",22,212,206,68,75,28,0,0,127.27,19.58,10.38,97.17,0,0
33845311,"INTERNAL","BADAN METEOROLOGI KLIMATOLOGI DAN GEOFISIKA (BMKG)","KEDEPUTIAN BIDANG INSTRUMENTASI, KALIBRASI, REKAYASA DAN JARINGAN KOMUNIKASI",24,234,233,92,101,32,0,0,133.33,16.58,10.26,99.57,0,0
33845623,"INTERNAL","BADAN METEOROLOGI KLIMATOLOGI DAN GEOFISIKA (BMKG)","BALAI BESAR MKG WILAYAH III - DENPASAR",69,681,658,286,232,131,0,0,189.86,25.29,10.13,96.62,0,0
